,best_val_loss,best_val_acc,best_test_loss,best_test_acc
0,6.177167590392443,0.0,inf,-1.0
1,3.839782435548624,0.0004889169785783214,inf,-1.0
2,3.839782435548624,0.0004889169785783214,inf,-1.0
3,3.4378662940225375,0.0004889169785783214,inf,-1.0
4,2.727469037710497,0.005297153137613605,2.7055046526635538,0.0035950996431364786
5,2.053611951531352,0.005297153137613605,2.7055046526635538,0.0035950996431364786
6,2.053611951531352,0.005297153137613605,2.7055046526635538,0.0035950996431364786
7,2.053611951531352,0.005297153137613605,2.7055046526635538,0.0035950996431364786
8,1.7324881595022452,0.005297153137613605,2.7055046526635538,0.0035950996431364786
9,1.7324881595022452,0.005297153137613605,1.8479345466343773,0.0035950996431364786
10,1.7324881595022452,0.005297153137613605,1.8479345466343773,0.0035950996431364786
11,1.7324881595022452,0.005297153137613605,1.8479345466343773,0.0035950996431364786
12,1.7324881595022452,0.005297153137613605,1.8479345466343773,0.0035950996431364786
13,1.7324881595022452,0.005297153137613605,1.8479345466343773,0.0035950996431364786
14,1.7230136474572404,0.005297153137613605,1.7262245372365885,0.0035950996431364786
15,1.6575978961517066,0.005297153137613605,1.7262245372365885,0.0035950996431364786
16,1.6495040267027798,0.005297153137613605,1.7262245372365885,0.0035950996431364786
17,1.6495040267027798,0.005297153137613605,1.7262245372365885,0.0035950996431364786
18,1.6443616009317457,0.005297153137613605,1.7262245372365885,0.0035950996431364786
19,1.602712319255277,0.005297153137613605,1.6212072667327058,0.0035950996431364786
20,1.540590452863503,0.005297153137613605,1.6212072667327058,0.0035950996431364786
21,1.5360349929954191,0.005297153137613605,1.6212072667327058,0.0035950996431364786
22,1.5360349929954191,0.005297153137613605,1.6212072667327058,0.0035950996431364786
23,1.5098746343047729,0.005297153137613605,1.6212072667327058,0.0035950996431364786
24,1.4593152676947463,0.005297153137613605,1.4783811096386552,0.0035950996431364786
25,1.4036690403092946,0.005297153137613605,1.4783811096386552,0.0035950996431364786
26,1.3939821425746943,0.005297153137613605,1.4783811096386552,0.0035950996431364786
27,1.3939821425746943,0.005297153137613605,1.4783811096386552,0.0035950996431364786
28,1.3939821425746943,0.005297153137613605,1.4783811096386552,0.0035950996431364786
29,1.3939821425746943,0.005297153137613605,1.4773393962963026,0.0035950996431364786
30,1.3939821425746943,0.005297153137613605,1.4773393962963026,0.0035950996431364786
31,1.3939821425746943,0.005297153137613605,1.4773393962963026,0.0035950996431364786
32,1.3709460562172435,0.005297153137613605,1.4773393962963026,0.0035950996431364786
33,1.326839331028272,0.005297153137613605,1.4773393962963026,0.0035950996431364786
34,1.3015131003786826,0.005297153137613605,1.3296981794314529,0.0035950996431364786
35,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
36,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
37,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
38,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
39,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
40,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
41,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
42,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
43,1.2980967177745564,0.005297153137613605,1.3296981794314529,0.0035950996431364786
44,1.2980967177745564,0.005297153137613605,1.3267835506460595,0.0035950996431364786
45,1.2935608779422911,0.005297153137613605,1.3267835506460595,0.0035950996431364786
46,1.2884522616259717,0.005297153137613605,1.3267835506460595,0.0035950996431364786
47,1.2851489042700113,0.005297153137613605,1.3267835506460595,0.0035950996431364786
48,1.2820487358615056,0.005297153137613605,1.3267835506460595,0.0035950996431364786
49,1.2820487358615056,0.005297153137613605,1.3050466531962053,0.0035950996431364786
